******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
test_total_loss, test_argmax_MAE, test_accuracy:
11.0622, 4.1000, 95.9000
******************************************************************
train and test on ID: 58
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4284, 9.3663, 89.8204
002, 16.7604, 7.1201, 92.8587
003, 14.6156, 6.4561, 93.5399
004, 13.0170, 5.6034, 94.4097
005, 11.7822, 5.1070, 94.8991
006, 11.3357, 4.8880, 95.0979
007, 10.4759, 4.4904, 95.5015
008, 10.1567, 4.4248, 95.5691
009, 9.4924, 4.1393, 95.8517
010, 9.6764, 4.1544, 95.8406
011, 9.1688, 3.9546, 96.0484
012, 8.8567, 3.8759, 96.1282
013, 8.7715, 3.6942, 96.2957
014, 8.7766, 3.8002, 96.2018
015, 8.0450, 3.4228, 96.5822
016, 7.3886, 3.0706, 96.9405
017, 7.3297, 3.0192, 96.9798
018, 7.5574, 3.2331, 96.7578
019, 7.9650, 3.3391, 96.6468
020, 7.2054, 3.0838, 96.9122
021, 7.5717, 3.1806, 96.8002
022, 7.8105, 3.2856, 96.7094
023, 7.1972, 3.1009, 96.8951
024, 6.9471, 2.9253, 97.0636
025, 6.8513, 2.9758, 97.0353
026, 6.7045, 2.8264, 97.1816
027, 6.3377, 2.7003, 97.3068
028, 6.9788, 3.0545, 96.9465
029, 6.2087, 2.5530, 97.4480
030, 5.9163, 2.5358, 97.4581
031, 5.3875, 2.2220, 97.7760
032, 5.0495, 2.1685, 97.8325
033, 4.5650, 1.9364, 98.0727
034, 4.5493, 1.8628, 98.1382
035, 5.0149, 2.1009, 97.9051
036, 4.7884, 1.9859, 98.0151
037, 4.5418, 1.8769, 98.1261
038, 4.5003, 1.8648, 98.1362
039, 4.4223, 1.8375, 98.1655
040, 4.4272, 1.8345, 98.1685
041, 4.1579, 1.7397, 98.2614
042, 4.4673, 1.8618, 98.1372
043, 4.0998, 1.7235, 98.2775
044, 4.2885, 1.7941, 98.2099
045, 4.3506, 1.7750, 98.2210
046, 4.0859, 1.6872, 98.3249
047, 4.5519, 1.8930, 98.1282
048, 3.9871, 1.6741, 98.3290
049, 4.2888, 1.7881, 98.2059
050, 3.8250, 1.5530, 98.4501
051, 3.8503, 1.5641, 98.4258
052, 3.9589, 1.6256, 98.3724
053, 3.8631, 1.6085, 98.3895
054, 4.0357, 1.6892, 98.3027
055, 4.2033, 1.7477, 98.2452
056, 4.0380, 1.6680, 98.3179
057, 3.8889, 1.6186, 98.3774
058, 3.6230, 1.4945, 98.5076
059, 3.8052, 1.5409, 98.4571
060, 4.0067, 1.6640, 98.3370
061, 3.9221, 1.6620, 98.3532
062, 3.8765, 1.5590, 98.4420
063, 3.7206, 1.4753, 98.5217
064, 4.0079, 1.6529, 98.3421
065, 4.1226, 1.6529, 98.3461
test_total_loss, test_argmax_MAE, test_accuracy:
4.5991, 1.9091, 98.0000
******************************************************************
train and test on ID: 59
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.2993, 9.0332, 89.8248
002, 16.0881, 6.8681, 93.1289
003, 13.7293, 5.8882, 94.1249
004, 13.5091, 5.7583, 94.2135
005, 12.6484, 5.2800, 94.6969
006, 10.8527, 4.6203, 95.3706
007, 11.9724, 5.0765, 94.9265
008, 10.0581, 4.3656, 95.6244
009, 9.9074, 4.1782, 95.8268
010, 10.4243, 4.4622, 95.5267
011, 10.2031, 4.3233, 95.6757
012, 9.9252, 4.2669, 95.7271
013, 8.1886, 3.4854, 96.5035
014, 8.8483, 3.8107, 96.1853
015, 8.4541, 3.6203, 96.3776
016, 8.6026, 3.5861, 96.4109
017, 8.3494, 3.5650, 96.4421
018, 7.7993, 3.3505, 96.6516
019, 8.1131, 3.3666, 96.6173
020, 8.0943, 3.3746, 96.6183
021, 7.5359, 3.1923, 96.7986
022, 9.5663, 3.8530, 96.1329
023, 7.2429, 3.0030, 96.9849
024, 7.2914, 3.1007, 96.8963
025, 7.4758, 3.0453, 96.9376
026, 7.0996, 2.9507, 97.0473
027, 6.8034, 2.9013, 97.1007
028, 7.4587, 3.0896, 96.9094
029, 6.9081, 2.9678, 97.0252
030, 7.3456, 3.0463, 96.9627
031, 6.0390, 2.5498, 97.4522
032, 5.4548, 2.2850, 97.7080
033, 5.8262, 2.5055, 97.4874
034, 4.9623, 1.9849, 97.9960
035, 5.0671, 2.1400, 97.8560
036, 5.0043, 2.0987, 97.9053
037, 4.7077, 1.9637, 98.0383
038, 4.9902, 2.0393, 97.9748
039, 4.8590, 2.0534, 97.9345
040, 5.0959, 2.0554, 97.9355
041, 4.9570, 2.0141, 97.9728
042, 4.8863, 2.0614, 97.9345
043, 4.7567, 1.9335, 98.0574
044, 5.0122, 2.0564, 97.9507
045, 4.7421, 1.9990, 98.0020
046, 4.7759, 1.9809, 98.0222
047, 4.3639, 1.7432, 98.2649
048, 4.7477, 1.9335, 98.0665
049, 4.6837, 1.8983, 98.1108
050, 4.4106, 1.7593, 98.2326
051, 4.3540, 1.7472, 98.2638
052, 4.6628, 1.7855, 98.2175
053, 4.0519, 1.6516, 98.3474
054, 4.3445, 1.8419, 98.1621
055, 4.3469, 1.7835, 98.2195
056, 4.1380, 1.6173, 98.3837
057, 4.3221, 1.7019, 98.3001
058, 4.1263, 1.6546, 98.3444
059, 4.2446, 1.7392, 98.2558
060, 4.6437, 1.8691, 98.1098
061, 4.4127, 1.7996, 98.1974
062, 4.2592, 1.7442, 98.2387
063, 4.5397, 1.8590, 98.1490
064, 4.0437, 1.5901, 98.4099
065, 4.1360, 1.7110, 98.2890
test_total_loss, test_argmax_MAE, test_accuracy:
4.9918, 1.5556, 98.5556
******************************************************************
train and test on ID: 60
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4956, 9.4263, 89.8020
002, 15.2531, 6.4808, 93.5111
003, 14.6196, 6.3061, 93.6798
004, 12.4613, 5.4333, 94.5596
005, 11.8490, 5.0515, 94.9354
006, 11.2140, 4.7626, 95.2182
007, 10.6872, 4.5859, 95.4081
008, 9.6528, 4.1263, 95.8758
009, 9.5287, 3.9899, 96.0141
010, 10.5700, 4.3747, 95.6131
011, 10.5721, 4.4162, 95.5737
012, 9.4501, 4.0364, 95.9626
013, 8.9176, 3.7778, 96.2091
014, 8.3288, 3.6747, 96.3293
015, 8.2349, 3.5939, 96.4111
016, 8.3936, 3.6404, 96.3535
017, 7.0210, 2.9657, 97.0273
018, 8.1037, 3.4970, 96.4939
019, 7.1606, 3.0939, 96.9081
020, 7.5312, 3.2222, 96.7737
021, 7.6089, 3.2859, 96.7253
022, 7.2382, 3.0687, 96.9273
023, 7.4417, 3.1566, 96.8222
024, 7.0356, 2.9758, 97.0253
025, 6.6277, 2.8374, 97.1646
026, 6.4343, 2.6414, 97.3505
027, 6.3844, 2.6960, 97.2879
028, 6.5241, 2.7636, 97.2293
029, 6.4655, 2.7404, 97.2556
030, 6.7693, 2.8808, 97.1303
031, 5.6276, 2.2384, 97.7404
032, 5.2787, 2.1939, 97.8020
033, 5.1098, 2.1495, 97.8465
034, 5.2177, 2.1687, 97.8202
035, 4.6501, 1.8758, 98.1263
036, 5.0099, 2.0535, 97.9455
037, 4.7256, 1.9313, 98.0646
038, 4.5748, 1.9222, 98.0717
039, 4.4579, 1.8212, 98.1707
040, 4.3348, 1.8444, 98.1616
041, 4.3898, 1.8444, 98.1545
042, 4.3532, 1.7788, 98.2263
043, 4.4150, 1.8788, 98.1141
044, 4.4693, 1.8020, 98.2020
045, 4.0672, 1.6152, 98.3879
046, 4.2968, 1.7606, 98.2172
047, 4.1639, 1.7505, 98.2525
048, 4.0644, 1.6828, 98.3212
049, 3.8381, 1.5778, 98.4152
050, 4.3928, 1.8273, 98.1697
051, 3.8892, 1.5646, 98.4333
052, 4.1111, 1.6848, 98.3131
053, 3.9855, 1.5939, 98.4131
054, 4.1978, 1.7556, 98.2364
055, 4.0016, 1.6566, 98.3384
056, 3.8607, 1.5586, 98.4364
057, 3.9019, 1.5939, 98.4061
058, 3.9831, 1.5879, 98.4152
059, 3.9082, 1.6596, 98.3444
060, 4.0819, 1.6697, 98.3343
061, 3.9304, 1.6202, 98.3768
062, 4.0663, 1.6727, 98.3253
063, 3.9173, 1.5899, 98.4091
064, 4.2358, 1.8091, 98.1909
065, 3.8228, 1.5899, 98.4111
test_total_loss, test_argmax_MAE, test_accuracy:
6.0764, 2.5000, 97.5000
******************************************************************
train and test on ID: 61
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.2865, 9.4863, 89.7401
002, 15.2873, 6.6006, 93.3761
003, 13.6793, 5.9575, 94.0506
004, 11.9609, 5.1041, 94.8766
005, 11.0041, 4.7664, 95.2346
006, 10.4320, 4.5632, 95.4378
007, 10.6948, 4.5319, 95.4783
008, 10.1212, 4.3862, 95.6138
009, 9.0496, 3.8787, 96.1082
010, 8.9874, 3.7705, 96.2255
011, 9.1972, 3.8898, 96.0971
012, 8.8248, 3.8686, 96.1284
013, 8.3097, 3.5066, 96.4742
014, 7.9708, 3.4368, 96.5581
015, 7.9713, 3.3721, 96.6259
016, 7.4945, 3.2164, 96.7836
017, 7.8241, 3.3195, 96.6926
018, 7.6324, 3.2750, 96.7169
019, 7.6765, 3.3529, 96.6451
020, 6.9535, 2.9626, 97.0384
021, 7.1668, 3.0404, 96.9575
022, 6.6816, 2.8807, 97.1143
023, 6.3954, 2.6866, 97.3023
024, 6.6834, 2.8018, 97.2002
025, 6.7249, 2.8463, 97.1587
026, 6.6023, 2.7786, 97.2164
027, 6.3430, 2.6613, 97.3246
028, 6.7030, 2.8615, 97.1436
029, 6.6236, 2.7412, 97.2275
030, 5.8153, 2.4277, 97.5662
031, 5.0264, 2.1598, 97.8473
032, 5.2460, 2.2164, 97.7786
033, 4.6886, 1.9484, 98.0576
034, 5.2859, 2.2053, 97.7937
035, 4.7804, 1.9302, 98.0495
036, 4.4758, 1.8827, 98.1163
037, 4.5918, 1.9120, 98.0900
038, 4.2611, 1.7462, 98.2568
039, 4.6480, 1.8959, 98.1001
040, 4.2140, 1.8089, 98.2042
041, 4.5515, 1.8918, 98.1011
042, 4.1798, 1.7159, 98.2851
043, 4.1705, 1.7634, 98.2315
044, 4.2289, 1.7594, 98.2326
045, 3.7989, 1.5359, 98.4651
046, 4.4335, 1.7978, 98.2063
047, 4.2413, 1.7765, 98.2204
048, 4.2796, 1.6977, 98.2791
049, 4.1265, 1.6997, 98.3003
050, 4.0334, 1.5854, 98.4024
051, 3.7948, 1.4975, 98.5056
052, 3.8455, 1.5531, 98.4429
053, 3.9595, 1.6673, 98.3266
054, 3.9056, 1.5561, 98.4449
055, 3.7958, 1.5379, 98.4631
056, 3.7307, 1.5399, 98.4641
057, 4.0945, 1.6593, 98.3418
058, 3.7961, 1.5683, 98.4297
059, 3.6253, 1.4631, 98.5369
060, 3.6828, 1.5086, 98.4894
061, 3.9730, 1.6512, 98.3509
062, 3.6780, 1.4216, 98.5713
063, 3.8779, 1.5420, 98.4611
064, 3.9254, 1.6370, 98.3640
065, 3.7853, 1.5622, 98.4408
test_total_loss, test_argmax_MAE, test_accuracy:
15.2093, 6.3077, 93.9231
******************************************************************
train and test on ID: 62
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.8262, 9.0141, 90.0495
002, 15.1507, 6.4727, 93.5333
003, 13.8073, 5.9667, 94.0121
004, 12.0482, 5.1970, 94.8000
005, 12.0142, 5.2566, 94.7485
006, 10.2951, 4.4646, 95.5333
007, 10.0887, 4.3768, 95.6232
008, 9.5099, 3.9798, 96.0222
009, 9.4355, 4.1525, 95.8556
010, 9.6394, 4.1687, 95.8434
011, 8.5213, 3.6475, 96.3545
012, 9.3327, 3.9616, 96.0263
013, 9.4679, 4.1162, 95.8758
014, 8.3525, 3.5768, 96.4263
015, 7.9287, 3.4414, 96.5576
016, 7.9022, 3.3495, 96.6303
017, 7.4094, 3.1828, 96.8061
018, 8.0487, 3.4131, 96.5869
019, 7.1516, 3.0626, 96.9404
020, 7.5286, 3.1677, 96.8374
021, 6.8908, 2.8394, 97.1525
022, 6.4476, 2.6717, 97.3242
023, 7.1280, 2.9949, 96.9929
024, 6.7952, 2.8111, 97.1778
025, 6.5424, 2.7929, 97.2111
026, 6.3572, 2.6636, 97.3323
027, 6.4246, 2.6758, 97.3192
028, 6.5980, 2.6889, 97.3061
029, 6.2206, 2.6727, 97.3323
030, 5.5908, 2.3727, 97.6263
031, 5.8547, 2.4737, 97.5414
032, 5.2971, 2.2657, 97.7424
033, 4.8927, 2.0687, 97.9414
034, 4.9331, 1.9919, 98.0030
035, 4.5568, 1.8545, 98.1444
036, 4.6294, 1.9616, 98.0414
037, 4.5638, 1.9263, 98.0899
038, 4.3508, 1.8545, 98.1444
039, 4.4315, 1.8152, 98.1848
040, 4.2638, 1.7283, 98.2606
041, 4.3326, 1.7798, 98.2152
042, 4.2443, 1.8141, 98.1828
043, 4.0030, 1.6424, 98.3576
044, 4.4213, 1.8263, 98.1838
045, 3.8921, 1.5727, 98.4273
046, 3.9027, 1.5768, 98.4242
047, 3.8871, 1.5758, 98.4121
048, 3.9550, 1.6596, 98.3404
049, 4.1593, 1.6192, 98.3727
050, 4.1072, 1.7131, 98.2889
051, 3.8774, 1.6525, 98.3505
052, 3.9671, 1.6121, 98.3798
053, 4.0691, 1.6293, 98.3677
054, 3.9459, 1.6424, 98.3677
055, 3.7623, 1.5495, 98.4576
056, 4.0146, 1.6313, 98.3646
057, 3.9403, 1.6455, 98.3586
058, 4.1414, 1.6848, 98.3131
059, 4.1015, 1.6980, 98.3081
060, 4.0588, 1.6747, 98.3192
061, 3.8232, 1.5687, 98.4313
062, 3.9742, 1.6111, 98.3818
063, 3.8403, 1.5646, 98.4343
064, 3.7247, 1.5040, 98.4939
065, 3.9010, 1.5657, 98.4313
test_total_loss, test_argmax_MAE, test_accuracy:
24.6541, 7.0833, 92.9167
******************************************************************
train and test on ID: 63
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.9493, 9.6008, 89.8004
002, 15.8620, 6.9395, 93.0645
003, 13.9626, 6.1855, 93.8226
004, 13.3126, 5.7490, 94.2460
005, 11.5939, 5.0353, 94.9758
006, 10.5072, 4.5625, 95.4335
007, 10.8768, 4.6220, 95.3599
008, 10.4133, 4.4516, 95.5484
009, 9.6497, 4.1673, 95.8256
010, 8.6353, 3.7046, 96.3004
011, 8.9198, 3.7964, 96.2026
012, 8.5109, 3.5827, 96.4062
013, 7.9180, 3.4516, 96.5343
014, 8.0688, 3.3821, 96.6069
015, 8.0370, 3.4970, 96.5111
016, 8.0336, 3.3962, 96.5978
017, 7.3776, 3.1562, 96.8508
018, 8.3037, 3.5565, 96.4577
019, 7.6370, 3.2571, 96.7288
020, 6.8488, 2.9345, 97.0665
021, 7.6064, 3.2490, 96.7601
022, 7.2190, 2.9476, 97.0514
023, 7.0069, 2.9214, 97.0726
024, 7.3097, 2.9677, 97.0302
025, 6.7505, 2.8337, 97.1482
026, 6.2853, 2.6361, 97.3589
027, 7.0054, 2.8942, 97.1028
028, 6.1733, 2.5423, 97.4345
029, 5.9687, 2.5302, 97.4677
030, 5.6847, 2.3296, 97.6734
031, 5.1085, 2.1855, 97.8145
032, 5.1926, 2.2238, 97.7702
033, 4.9439, 2.1341, 97.8669
034, 4.9440, 2.0635, 97.9425
035, 4.4672, 1.8165, 98.1683
036, 4.6288, 1.9244, 98.0907
037, 4.5043, 1.8871, 98.1109
038, 4.2383, 1.7732, 98.2208
039, 4.8080, 1.9315, 98.0625
040, 4.6092, 1.9002, 98.0998
041, 4.3455, 1.7762, 98.2198
042, 4.0337, 1.6210, 98.3790
043, 4.2329, 1.7470, 98.2460
044, 3.9519, 1.6048, 98.4073
045, 4.0726, 1.6714, 98.3367
046, 4.1531, 1.6794, 98.3216
047, 3.8111, 1.5262, 98.4677
048, 3.8731, 1.6058, 98.3942
049, 4.1487, 1.6583, 98.3438
050, 3.8090, 1.5544, 98.4476
051, 3.9635, 1.6119, 98.3841
052, 3.5686, 1.4577, 98.5393
053, 3.6177, 1.4506, 98.5534
054, 3.6928, 1.5121, 98.4849
055, 4.0502, 1.6704, 98.3185
056, 3.9938, 1.6784, 98.3226
057, 3.8194, 1.6069, 98.3982
058, 3.5720, 1.4113, 98.5766
059, 3.9385, 1.6321, 98.3730
060, 3.8494, 1.5746, 98.4264
061, 3.7131, 1.4889, 98.5242
062, 3.8963, 1.6875, 98.3226
063, 4.0200, 1.6401, 98.3538
064, 3.7747, 1.5222, 98.4808
065, 3.7539, 1.4708, 98.5222
test_total_loss, test_argmax_MAE, test_accuracy:
16.5811, 6.0000, 94.0000
******************************************************************
train and test on ID: 64
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4537, 9.4227, 89.9016
002, 16.1975, 6.9629, 93.0110
003, 14.6250, 6.3976, 93.5663
004, 12.9377, 5.5833, 94.4046
005, 12.2956, 5.2299, 94.7691
006, 12.7638, 5.5120, 94.4890
007, 11.0653, 4.7359, 95.2711
008, 10.0234, 4.2882, 95.7008
009, 10.1222, 4.2962, 95.7129
010, 10.8090, 4.7309, 95.2821
011, 9.2772, 4.0492, 95.9498
012, 9.3048, 3.9197, 96.0532
013, 9.5224, 4.0823, 95.9106
014, 8.7405, 3.8223, 96.1717
015, 8.7867, 3.8213, 96.1777
016, 8.9055, 3.8775, 96.1185
017, 9.1679, 3.8825, 96.1114
018, 10.2703, 4.3384, 95.6406
019, 9.3489, 4.1195, 95.8876
020, 9.3599, 3.9880, 96.0120
021, 8.4701, 3.5873, 96.4106
022, 7.9237, 3.2912, 96.7008
023, 7.7175, 3.2801, 96.7249
024, 7.9693, 3.3645, 96.6285
025, 8.1039, 3.5120, 96.4729
026, 7.5561, 3.1285, 96.8795
027, 7.1830, 3.0693, 96.9267
028, 7.0116, 3.0171, 96.9890
029, 7.9525, 3.4608, 96.5492
030, 6.9618, 2.9187, 97.0733
031, 6.2446, 2.6295, 97.3715
032, 5.9219, 2.4367, 97.5552
033, 5.8100, 2.4327, 97.5612
034, 5.7390, 2.4608, 97.5452
035, 5.4571, 2.3534, 97.6476
036, 5.7179, 2.3464, 97.6546
037, 5.3462, 2.2892, 97.7179
038, 5.1858, 2.1837, 97.8062
039, 5.3024, 2.2359, 97.7540
040, 5.3554, 2.2229, 97.7761
041, 5.1290, 2.0833, 97.9086
042, 4.8577, 2.0171, 97.9769
043, 4.8791, 2.0502, 97.9528
044, 4.7769, 2.0241, 97.9779
045, 5.2336, 2.1616, 97.8313
046, 4.7097, 1.9297, 98.0673
047, 5.0741, 2.0331, 97.9669
048, 4.6340, 1.9147, 98.0823
049, 4.8585, 2.0452, 97.9588
050, 4.9669, 2.0713, 97.9277
051, 4.7271, 1.9639, 98.0412
052, 4.8639, 2.0341, 97.9598
053, 4.8770, 2.0592, 97.9448
054, 4.5587, 1.9056, 98.0934
055, 4.8969, 2.0783, 97.9197
056, 4.6311, 1.9147, 98.0894
057, 4.7997, 1.9970, 97.9990
058, 4.5668, 1.8394, 98.1566
059, 4.5404, 1.9327, 98.0622
060, 4.7182, 1.9428, 98.0612
061, 4.6264, 1.9227, 98.0773
062, 4.7529, 1.9227, 98.0602
063, 4.5894, 1.9639, 98.0321
064, 4.6012, 1.8614, 98.1396
065, 4.6162, 1.9408, 98.0572
test_total_loss, test_argmax_MAE, test_accuracy:
3.0508, 1.3333, 98.6667
******************************************************************
train and test on ID: 65
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.0246, 8.8146, 90.1307
002, 15.3582, 6.4357, 93.5623
003, 13.8333, 5.9858, 94.0051
004, 12.0664, 5.1560, 94.8328
005, 11.3229, 4.8116, 95.1803
006, 10.7783, 4.5765, 95.4134
007, 10.6046, 4.5603, 95.4286
008, 9.6771, 4.1966, 95.8075
009, 9.4046, 4.0415, 95.9605
010, 9.7216, 4.1348, 95.8501
011, 9.2043, 3.9878, 96.0111
012, 8.8121, 3.7660, 96.2300
013, 8.7615, 3.6687, 96.3242
014, 8.3674, 3.5745, 96.4164
015, 8.5656, 3.7082, 96.2786
016, 7.7850, 3.3313, 96.6727
017, 8.2267, 3.5015, 96.5046
018, 8.1666, 3.4914, 96.5056
019, 6.9895, 2.9970, 97.0051
020, 7.1365, 3.0142, 96.9970
021, 7.9945, 3.4387, 96.5512
022, 7.6314, 3.2867, 96.7102
023, 6.9540, 2.8490, 97.1418
024, 6.7516, 2.8034, 97.1945
025, 6.9276, 2.9858, 97.0314
026, 6.5791, 2.7518, 97.2401
027, 6.2717, 2.6525, 97.3364
028, 6.0279, 2.5319, 97.4661
029, 6.1145, 2.6150, 97.3799
030, 6.6835, 2.8703, 97.1114
031, 6.0714, 2.5147, 97.4823
032, 4.9645, 1.9858, 98.0152
033, 5.1928, 2.1499, 97.8480
034, 4.8694, 2.0041, 98.0010
035, 5.2460, 2.2675, 97.7275
036, 4.5363, 1.8521, 98.1520
037, 4.6529, 1.9463, 98.0527
038, 4.4813, 1.8024, 98.1935
039, 4.1818, 1.6981, 98.3029
040, 4.2158, 1.6748, 98.3242
041, 4.1157, 1.6900, 98.3110
042, 4.1387, 1.6413, 98.3607
043, 4.9755, 2.0699, 97.9139
044, 4.2544, 1.6596, 98.3273
045, 3.7090, 1.4711, 98.5248
046, 3.9676, 1.5714, 98.4134
047, 3.8923, 1.5826, 98.4184
048, 4.0997, 1.6464, 98.3425
049, 4.0020, 1.6454, 98.3516
050, 3.6881, 1.5177, 98.4833
051, 3.9182, 1.6535, 98.3435
052, 3.7265, 1.5279, 98.4762
053, 3.7785, 1.5228, 98.4721
054, 4.0775, 1.6525, 98.3566
055, 4.0050, 1.6099, 98.3891
056, 3.7998, 1.5937, 98.4093
057, 4.0283, 1.6535, 98.3536
058, 4.0004, 1.6322, 98.3627
059, 3.8727, 1.6241, 98.3607
060, 4.0086, 1.6667, 98.3323
061, 3.9066, 1.5917, 98.4083
062, 3.9322, 1.5735, 98.4245
063, 3.8597, 1.6464, 98.3566
064, 3.9060, 1.6292, 98.3759
065, 4.1322, 1.7447, 98.2644
test_total_loss, test_argmax_MAE, test_accuracy:
3.1594, 1.4000, 98.6000
******************************************************************
train and test on ID: 66
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 24.1736, 9.8909, 89.5879
002, 15.8162, 6.8202, 93.1596
003, 13.8889, 5.9616, 94.0364
004, 12.1186, 5.1768, 94.8111
005, 11.2738, 4.8657, 95.1354
006, 11.8889, 5.1182, 94.8788
007, 10.7646, 4.6152, 95.4040
008, 10.1633, 4.3980, 95.6030
009, 9.4679, 4.0273, 95.9768
010, 9.6676, 4.1283, 95.8626
011, 9.3759, 4.0909, 95.9081
012, 8.1858, 3.3788, 96.6141
013, 8.8841, 3.7879, 96.2091
014, 8.3335, 3.5263, 96.4576
015, 8.0290, 3.4364, 96.5646
016, 8.2660, 3.4404, 96.5576
017, 7.9090, 3.3465, 96.6495
018, 7.9523, 3.3980, 96.6232
019, 7.1132, 3.0283, 96.9758
020, 7.8655, 3.4000, 96.6071
021, 7.7250, 3.2131, 96.7717
022, 7.7427, 3.2525, 96.7404
023, 6.6187, 2.8202, 97.1828
024, 6.9193, 2.9253, 97.0707
025, 6.3891, 2.6556, 97.3465
026, 6.3522, 2.6566, 97.3465
027, 6.5385, 2.8323, 97.1606
028, 6.3888, 2.6646, 97.3354
029, 5.9532, 2.4323, 97.5495
030, 6.5971, 2.8202, 97.1737
031, 5.4631, 2.2707, 97.7343
032, 5.6915, 2.3899, 97.6162
033, 5.1617, 2.1293, 97.8697
034, 4.7721, 1.9505, 98.0394
035, 4.6436, 1.9677, 98.0343
036, 4.5623, 1.8616, 98.1455
037, 4.8619, 1.9646, 98.0293
038, 4.2418, 1.7697, 98.2293
039, 4.3189, 1.7667, 98.2354
040, 4.3055, 1.7495, 98.2404
041, 4.6154, 1.9111, 98.0909
042, 4.1227, 1.7515, 98.2455
043, 4.0363, 1.5626, 98.4333
044, 4.3018, 1.7869, 98.2131
045, 4.1874, 1.7768, 98.2303
046, 4.0519, 1.7152, 98.2869
047, 4.0715, 1.7000, 98.2980
048, 4.1420, 1.6808, 98.3182
049, 4.0703, 1.6384, 98.3586
050, 4.2442, 1.7333, 98.2727
051, 3.8704, 1.5667, 98.4333
052, 3.9794, 1.5990, 98.3980
053, 4.2300, 1.7394, 98.2586
054, 3.8722, 1.6273, 98.3667
055, 3.4889, 1.4061, 98.5939
056, 4.0078, 1.6525, 98.3475
057, 4.1059, 1.6646, 98.3283
058, 3.7252, 1.5212, 98.4758
059, 3.9665, 1.5798, 98.4152
060, 4.3093, 1.8253, 98.1727
061, 3.7453, 1.5313, 98.4636
062, 4.3746, 1.8111, 98.1970
063, 4.0186, 1.6889, 98.3131
064, 3.8556, 1.5960, 98.4061
065, 3.6263, 1.4848, 98.5212
test_total_loss, test_argmax_MAE, test_accuracy:
2.5811, 1.2500, 98.7500
******************************************************************
train and test on ID: 67
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.0784, 9.0655, 89.9647
002, 16.2486, 7.0252, 92.9405
003, 14.1207, 6.2238, 93.7601
004, 13.0334, 5.5534, 94.4496
005, 12.5451, 5.3992, 94.5938
006, 10.4352, 4.4476, 95.5444
007, 10.7247, 4.6018, 95.3992
008, 10.7615, 4.6210, 95.3629
009, 10.0182, 4.2883, 95.7067
010, 10.2532, 4.4365, 95.5514
011, 9.8213, 4.1381, 95.8538
012, 8.5680, 3.6522, 96.3407
013, 8.6953, 3.6210, 96.3720
014, 7.7514, 3.3448, 96.6310
015, 8.0937, 3.4960, 96.5010
016, 8.0032, 3.3942, 96.6038
017, 7.8092, 3.2944, 96.7036
018, 7.5029, 3.1895, 96.8034
019, 7.7204, 3.2238, 96.7722
020, 7.2394, 3.0736, 96.9133
021, 7.1750, 3.0635, 96.9415
022, 6.8483, 2.8488, 97.1472
023, 6.6550, 2.8589, 97.1512
024, 6.3426, 2.6623, 97.3276
025, 6.0386, 2.5796, 97.4204
026, 6.2466, 2.6129, 97.3619
027, 7.3572, 3.0615, 96.9113
028, 7.5818, 3.1643, 96.8337
029, 6.0737, 2.5504, 97.4254
030, 6.1225, 2.6048, 97.3871
031, 5.4213, 2.3609, 97.6270
032, 4.9799, 2.1109, 97.8871
033, 4.8039, 2.0635, 97.9375
034, 4.6632, 1.9264, 98.0817
035, 4.5481, 1.8750, 98.1280
036, 4.4863, 1.8347, 98.1673
037, 4.4408, 1.8054, 98.1925
038, 4.4272, 1.8105, 98.1815
039, 4.7500, 1.9536, 98.0464
040, 4.3308, 1.7772, 98.2046
041, 4.2439, 1.7782, 98.2329
042, 4.2704, 1.7802, 98.2188
043, 3.9863, 1.6966, 98.3095
044, 4.1622, 1.6865, 98.3095
045, 4.0877, 1.6946, 98.3014
046, 4.0098, 1.5827, 98.4062
047, 4.1302, 1.7067, 98.2903
048, 3.9234, 1.6381, 98.3669
049, 4.0025, 1.6532, 98.3518
050, 3.8530, 1.5786, 98.4234
051, 3.9154, 1.5544, 98.4446
052, 3.6705, 1.4607, 98.5433
053, 4.1145, 1.6835, 98.3206
054, 4.2526, 1.7056, 98.2964
055, 4.0295, 1.6331, 98.3649
056, 3.8397, 1.5534, 98.4506
057, 3.9696, 1.5998, 98.4062
058, 3.6858, 1.5060, 98.5000
059, 4.0523, 1.6623, 98.3438
060, 3.7709, 1.4556, 98.5383
061, 3.6545, 1.4647, 98.5423
062, 3.8851, 1.5585, 98.4435
063, 4.2226, 1.7006, 98.2954
